,T,Vol,Size,Lev,CrashRisk
750,0,174,175,132,-4.112593963227143
751,0,113,162,195,-22.566993119026574
752,1,183,164,187,14.12514212808834
753,1,172,139,197,24.29594578007727
754,0,195,164,118,10.712209707145517
755,0,141,121,189,17.723734122112365
756,1,113,168,109,-30.83891486267302
757,1,185,170,128,4.552930156614659
758,1,199,165,192,21.842231030629247
759,1,167,187,198,-7.726525437068727
760,0,190,156,140,13.769541149605526
761,1,143,142,103,-2.7660690256294287
762,0,107,186,189,-39.86422598047316
763,1,167,153,124,5.799462487334392
764,1,116,102,159,12.270565407721671
765,1,135,101,147,21.266992473240546
766,1,152,121,110,14.910592912256554
767,0,144,121,180,16.818320279532518
768,1,166,188,148,-14.944628928380638
769,0,115,187,168,-37.68572235871557
770,0,100,112,147,-2.462873482414554
771,0,165,182,160,-11.230891632438448
772,0,172,118,128,25.257420291180047
773,0,179,136,160,22.444883743934742
774,1,157,122,110,15.395333027748807
775,1,183,114,139,36.887268176646884
776,1,136,118,195,18.529509220316672
777,1,193,155,108,14.252912622978497
778,1,105,106,179,8.156783140274074
779,1,139,179,182,-18.97238175796182
780,0,191,121,159,38.09673068781617
781,0,189,122,141,35.97116012493942
782,1,195,158,172,21.79885168924417
783,1,111,180,191,-34.081652275742094
784,0,156,175,121,-15.608000053076825
785,1,166,182,130,-12.097853688179187
786,1,197,122,154,41.39004911696306
787,1,121,118,176,7.938339494030676
788,1,163,186,108,-19.319691834126104
789,1,145,157,166,-4.1959549071159685
790,0,170,152,111,5.087108786413054
791,0,198,158,134,17.033087876386176
792,1,146,177,130,-19.672449323490213
793,1,177,182,114,-8.811981778573363
794,0,156,124,100,12.117836132459896
795,1,119,165,153,-24.888018818585643
796,1,189,182,159,1.880096337489562
797,1,191,134,116,26.10525313283325
798,1,178,156,107,6.162698602596273
799,1,194,104,178,54.7430749451981
800,1,142,177,155,-19.306733482103837
801,1,165,155,168,5.59366364232477
802,0,158,156,164,2.309813481817025
803,1,160,165,193,0.40482805598558547
804,0,183,175,164,2.7170764612902336
805,1,136,100,180,25.12296902442034
806,1,113,177,197,-27.613063867135754
807,0,130,101,115,16.145738238031143
808,1,116,132,141,-8.221537350242137
809,1,142,116,103,11.442301019561818
810,1,199,158,137,17.613475017639505
811,1,101,188,151,-46.19472213388162
812,0,104,137,136,-14.875666254087305
813,0,127,170,174,-19.560016060526902
814,1,115,104,156,11.153901677415853
815,1,101,145,158,-19.64651692903313
816,1,173,116,130,30.02282572595542
817,0,145,169,100,-19.589357417276663
818,0,119,101,156,15.383614162760583
819,1,137,113,117,10.957020426494815
820,0,147,184,190,-17.220535709143405
821,1,168,104,174,40.101632656275996
822,1,102,191,179,-45.2112006043331
823,0,144,199,187,-30.756109302861944
824,1,122,162,179,-17.782350001893818
825,1,181,171,168,5.007030726697098
826,0,182,178,131,-2.3987815305340665
827,1,192,134,140,30.27139913001752
828,1,165,138,182,18.700951154920034
829,0,182,140,139,21.477930484099065
830,0,193,139,109,23.636954227967372
831,1,151,108,120,23.5524084537416
832,0,126,108,137,12.28187689083437
833,1,184,107,123,41.030715911048304
834,0,148,154,184,-1.1763473711261363
835,0,136,133,168,4.6136477214340434
836,0,147,185,118,-26.641013760863597
837,0,150,145,108,-3.292901087446179
838,1,153,147,148,4.965234384317271
839,1,103,168,108,-37.61278832776856
840,0,118,136,137,-8.874071369945973
841,0,129,180,143,-27.581260307410584
842,0,180,197,195,-9.081140171968757
843,0,178,131,128,24.946662239292763
844,1,170,133,150,20.932510549678486
845,0,124,173,118,-29.85489104062344
846,1,107,199,179,-46.773195251648715
847,1,119,105,131,10.981901166802164
848,0,159,111,181,30.283000614601427
849,0,192,142,194,29.28990540974286
850,1,102,136,104,-18.82813461843498
851,0,145,168,172,-10.625830066885563
852,0,118,113,117,4.183491903506719
853,1,173,154,178,12.663829618008931
854,0,141,158,184,-7.104840353533259
855,0,122,132,122,-5.397812059707766
856,0,139,184,170,-23.880580967846
857,0,130,114,182,13.313486488357146
858,1,139,139,113,-2.4316156147329795
859,1,128,187,111,-38.22359752469274
860,0,119,139,136,-11.614222206825014
861,0,102,100,167,8.537664001937571
862,0,112,183,139,-40.73044948942927
863,1,153,154,118,-4.50015964473323
864,1,130,143,154,-5.169730800853761
865,0,169,120,160,28.929624913938255
866,1,129,138,158,-0.4568878802826024
867,1,195,150,183,25.400358734092773
868,1,181,133,126,22.834255367941388
869,0,152,194,103,-30.36901327428566
870,1,176,190,132,-12.867891757904045
871,0,170,126,186,27.341437438155573
872,0,184,136,168,25.750607322827975
873,1,149,157,192,0.5706598827154029
874,0,156,110,165,27.957728616960708
875,1,155,123,104,14.676069099458626
876,0,110,105,109,2.427153029597175
877,1,197,104,164,53.41237762577645
878,1,108,112,193,7.483744534986407
879,1,166,179,109,-12.134154492132552
880,0,132,190,108,-38.93959879088368
881,0,136,122,125,7.230629847468926
882,1,117,179,187,-30.319256444066248
883,1,113,143,179,-12.506113920547262
884,0,160,185,121,-17.69870594939771
885,1,107,170,170,-29.975391685108416
886,0,136,147,177,-1.9014138921644306
887,1,157,141,145,8.930133112027152
888,0,123,127,180,5.190718717954695
889,0,177,190,193,-6.729271385669334
890,0,146,172,196,-9.402281574911413
891,1,164,108,192,37.061320472528124
892,0,122,164,107,-27.341147455913767
893,1,144,169,156,-13.774815094214176
894,1,151,197,155,-26.378653997988273
895,1,143,105,158,24.489258992056055
896,1,183,194,167,-7.977531594673162
897,0,146,126,191,15.331274693481488
898,1,187,193,182,-3.6408883039488624
899,1,168,161,140,0.2770471458551429
900,0,189,110,144,40.84820670023348
901,0,187,113,199,47.1967253832519
902,1,132,132,111,-1.4711108034349019
903,1,188,120,117,33.18279674262593
904,0,125,167,123,-25.734017650500956
905,0,113,140,139,-14.435452395577194
906,0,153,193,163,-23.569938408290707
907,1,146,105,138,25.069371457819145
908,0,192,111,181,47.03654185766209
909,0,127,170,133,-23.86310655048966
910,1,168,145,122,9.484914082576532
911,0,122,194,157,-40.315159887888065
912,1,126,133,147,-1.679930117293548
913,1,149,178,178,-14.197795781356588
914,1,149,151,100,-4.681292646303568
915,1,112,189,140,-42.95691601605619
916,0,182,141,196,26.704850564845888
917,0,166,122,183,28.89412401895455
918,1,190,131,167,33.63785546362728
919,0,144,196,180,-27.107620509157233
920,0,138,137,172,3.5468643389081826
921,0,173,199,132,-19.391868706026894
922,1,100,195,183,-49.3105362119221
923,0,133,114,193,16.772491093684025
924,0,168,149,150,8.649931712102381
925,1,107,156,197,-20.048911800161132
926,0,196,135,121,29.011388434295338
927,1,105,104,141,4.166805069210847
928,1,162,103,121,31.395995596354076
929,0,143,191,161,-27.734837075812944
930,1,175,148,142,12.427774231806671
931,1,120,156,128,-18.980279797822092
932,1,104,109,160,4.348178804658813
933,0,139,108,198,23.729805469459322
934,1,132,126,151,4.966275516919027
935,0,182,102,194,52.20770150388909
936,0,173,110,124,31.678078544692152
937,1,158,182,193,-13.24106742358807
938,1,187,186,123,-4.285929353180926
939,0,129,125,115,1.3405766781538688
940,0,116,102,143,11.606184437623973
941,0,158,182,156,-16.05249182766138
942,0,160,119,112,20.046398722707494
943,1,141,129,151,8.363941506769303
944,0,121,169,135,-27.363329071019734
945,1,158,142,132,7.6738588602904905
946,0,164,171,199,-0.8832630092130758
947,0,173,137,162,21.39459069602956
948,1,138,151,139,-9.04200816765582
949,1,160,166,149,-3.281469395973642
950,1,133,180,142,-25.73072257181286
951,0,122,162,106,-25.91246423218283
952,1,194,100,106,46.83833137747991
953,1,157,169,111,-11.716436243388927
954,1,198,157,186,22.92887011592803
955,1,122,154,121,-19.462046439200968
956,1,112,180,114,-40.933981196933736
957,1,110,166,158,-26.708444148115444
958,0,140,176,147,-20.813012672442007
959,1,102,160,152,-28.04514848458611
960,0,166,154,180,8.627470506020964
961,1,136,164,122,-17.043913996926616
962,1,195,182,175,5.81584829884715
963,0,166,190,135,-16.33264216119621
964,1,151,190,147,-23.26775089312122
965,1,149,107,142,24.67345780402937
966,1,196,152,112,17.76617939946376
967,0,131,122,117,2.4931079175280706
968,0,172,171,105,-6.183624546121202
969,1,180,156,161,13.947971370267371
970,1,136,169,160,-16.534600076935114
971,0,142,113,102,13.916733337799503
972,0,151,153,150,-0.7595035075925411
973,1,132,136,191,5.00654833208756
974,1,112,182,160,-37.427135080833544
975,1,194,171,133,8.238874183236751
976,1,157,128,100,13.19977980302539
977,1,145,173,154,-15.501784367940052
978,0,115,126,127,-5.687764683122128
979,1,106,168,125,-34.28860996358082
980,1,130,105,127,14.100136737209931
981,0,181,135,115,21.15585882660254
982,1,100,178,192,-36.59403631942229
983,1,172,195,130,-15.366757362654797
984,0,143,162,184,-5.917879308455343
985,1,186,189,117,-8.129178327026073
986,0,161,118,183,28.87681803362156
987,0,176,129,171,27.19630177712067
988,1,154,128,179,17.527990227467267
989,0,198,120,122,38.69346376251258
990,1,127,176,177,-22.13278946916652
991,0,193,182,135,1.7483166293564119
992,0,167,192,120,-20.147469431579182
993,1,168,152,114,5.873685920214248
994,1,166,143,148,13.280421219489709
995,0,141,194,171,-30.322751198077555
996,0,186,171,120,3.296033051418056
997,1,124,154,112,-18.35237347873526
998,1,176,144,130,15.478325354493334
999,1,155,132,188,18.640341298378807
